machine,limits,benchmark,lower_is_better,class,repetition,result
"192.168.140.82","without","stressng-cpu-longjmp",false,"cpu","1",76882.084932
"192.168.140.82","without","stressng-cpu-lsearch",false,"cpu","1",4.400024
"192.168.140.82","without","stressng-cpu-numa",false,"cpu","1",52.386236
"192.168.140.82","without","stressng-cpu-qsort",false,"cpu","1",5.09999
"192.168.140.82","without","stressng-cpu-str",false,"cpu","1",18211.574682
"192.168.140.82","without","stressng-cpu-stream",false,"cpu","1",23.743569
"192.168.140.82","without","stressng-cpu-tsearch",false,"cpu","1",12.769118
"192.168.140.82","without","stressng-cpu-vecmath",false,"cpu","1",20974.592514
"192.168.140.82","without","stressng-cpu-wcs",false,"cpu","1",8010.405729
"192.168.140.82","without","stressng-memory-context",false,"memory","1",2822.911307
"192.168.140.82","without","stressng-memory-lockbus",false,"memory","1",985733.694041
"192.168.140.82","without","stressng-memory-malloc",false,"memory","1",10957.454576
"192.168.140.82","without","stressng-memory-matrix",false,"memory","1",2413.887651
"192.168.140.82","without","stressng-memory-memcpy",false,"memory","1",867.130556
"192.168.140.82","without","stressng-memory-memfd",false,"memory","1",0.098655
"192.168.140.82","without","stressng-memory-mincore",false,"memory","1",22047.302375
"192.168.140.82","without","stressng-memory-null",false,"memory","1",3272785.22623
"192.168.140.82","without","stressng-memory-pipe",false,"memory","1",162132.527566
"192.168.140.82","without","stressng-memory-str",false,"memory","1",18085.898391
"192.168.140.82","without","stressng-memory-vm",false,"memory","1",13927.813159
"192.168.140.82","without","stressng-memory-zero",false,"memory","1",1527711.67872
"192.168.140.82","without","stressng-cpu-cache-cache","cpu-cache","1",44.900148
"192.168.140.82","without","stressng-cpu-cache-icache","cpu-cache","1",2759.992827
"192.168.140.82","without","stressng-cpu-ackermann",false,"cpu","2",2.744397
"192.168.140.82","without","stressng-cpu-bitops",false,"cpu","2",2317.622365
"192.168.140.82","without","stressng-cpu-callfunc",false,"cpu","2",97321.871479
"192.168.140.82","without","stressng-cpu-cdouble",false,"cpu","2",5670.137003
"192.168.140.82","without","stressng-cpu-cfloat",false,"cpu","2",2616.061828
"192.168.140.82","without","stressng-cpu-clongdouble",false,"cpu","2",665.857454
"192.168.140.82","without","stressng-cpu-correlate",false,"cpu","2",39.764454
"192.168.140.82","without","stressng-cpu-crc16",false,"cpu","2",129.436524
"192.168.140.82","without","stressng-cpu-decimal32",false,"cpu","2",1402.287529
"192.168.140.82","without","stressng-cpu-decimal64",false,"cpu","2",1513.853981
"192.168.140.82","without","stressng-cpu-decimal128",false,"cpu","2",188.755173
"192.168.140.82","without","stressng-cpu-dither",false,"cpu","2",35.848418
"192.168.140.82","without","stressng-cpu-djb2a",false,"cpu","2",80011.683132
"192.168.140.82","without","stressng-cpu-double",false,"cpu","2",6217.022775
"192.168.140.82","without","stressng-cpu-euler",false,"cpu","2",5748692.126
"192.168.140.82","without","stressng-cpu-explog",false,"cpu","2",115.022934
"192.168.140.82","without","stressng-cpu-fft",false,"cpu","2",340.8747
"192.168.140.82","without","stressng-cpu-fibonacci",false,"cpu","2",12620036.4337
"192.168.140.82","without","stressng-cpu-float",false,"cpu","2",34811.068887
"192.168.140.82","without","stressng-cpu-fnv1a",false,"cpu","2",73607.901851
"192.168.140.82","without","stressng-cpu-gamma",false,"cpu","2",86.782436
"192.168.140.82","without","stressng-cpu-gcd",false,"cpu","2",2488.158178
"192.168.140.82","without","stressng-cpu-gray",false,"cpu","2",20099.8
"192.168.140.82","without","stressng-cpu-hamming",false,"cpu","2",483.341033
"192.168.140.82","without","stressng-cpu-hanoi",false,"cpu","2",92.155426
"192.168.140.82","without","stressng-cpu-hyperbolic",false,"cpu","2",629.668129
"192.168.140.82","without","stressng-cpu-idct",false,"cpu","2",23125.873883
"192.168.140.82","without","stressng-cpu-int128",false,"cpu","2",4834.607262
"192.168.140.82","without","stressng-cpu-int64",false,"cpu","2",33352.486675
"192.168.140.82","without","stressng-cpu-int32",false,"cpu","2",34154.492017
"192.168.140.82","without","stressng-cpu-int16",false,"cpu","2",31637.592024
"192.168.140.82","without","stressng-cpu-int8",false,"cpu","2",26150.09165
"192.168.140.82","without","stressng-cpu-int128float",false,"cpu","2",4669.701781
"192.168.140.82","without","stressng-cpu-int128double",false,"cpu","2",2827.430769
"192.168.140.82","without","stressng-cpu-int128longdouble",false,"cpu","2",562.32842
"192.168.140.82","without","stressng-cpu-int128decimal32",false,"cpu","2",1130.925905
"192.168.140.82","without","stressng-cpu-int128decimal64",false,"cpu","2",1163.557639
"192.168.140.82","without","stressng-cpu-int128decimal128",false,"cpu","2",183.197253
"192.168.140.82","without","stressng-cpu-int64float",false,"cpu","2",21336.349344
"192.168.140.82","without","stressng-cpu-int64double",false,"cpu","2",5657.432693
"192.168.140.82","without","stressng-cpu-int64longdouble",false,"cpu","2",601.897661
"192.168.140.82","without","stressng-cpu-int32float",false,"cpu","2",22080.648959
"192.168.140.82","without","stressng-cpu-int32double",false,"cpu","2",5708.5525
"192.168.140.82","without","stressng-cpu-int32longdouble",false,"cpu","2",607.310662
"192.168.140.82","without","stressng-cpu-jenkin",false,"cpu","2",27737.416391
"192.168.140.82","without","stressng-cpu-jmp",false,"cpu","2",33429.210412
"192.168.140.82","without","stressng-cpu-ln2",false,"cpu","2",25189.930029
"192.168.140.82","without","stressng-cpu-longdouble",false,"cpu","2",612.921907
"192.168.140.82","without","stressng-cpu-loop",false,"cpu","2",20098.891854
"192.168.140.82","without","stressng-cpu-matrixprod",false,"cpu","2",113.765187
"192.168.140.82","without","stressng-cpu-nsqrt",false,"cpu","2",128.896134
"192.168.140.82","without","stressng-cpu-omega",false,"cpu","2",1652773.38067
"192.168.140.82","without","stressng-cpu-parity",false,"cpu","2",4267.784635
"192.168.140.82","without","stressng-cpu-phi",false,"cpu","2",7344783.14392
"192.168.140.82","without","stressng-cpu-pi",false,"cpu","2",410514.03875
"192.168.140.82","without","stressng-cpu-pjw",false,"cpu","2",45113.452734
"192.168.140.82","without","stressng-cpu-prime",false,"cpu","2",6.517497
"192.168.140.82","without","stressng-cpu-psi",false,"cpu","2",1701996.6926
"192.168.140.82","without","stressng-cpu-queens",false,"cpu","2",62.026443
"192.168.140.82","without","stressng-cpu-rand",false,"cpu","2",9773.290213
"192.168.140.82","without","stressng-cpu-rand48",false,"cpu","2",2136.845284
"192.168.140.82","without","stressng-cpu-rgb",false,"cpu","2",46276.753362
"192.168.140.82","without","stressng-cpu-sdbm",false,"cpu","2",67266.24113
"192.168.140.82","without","stressng-cpu-sieve",false,"cpu","2",18.594927
"192.168.140.82","without","stressng-cpu-sqrt",false,"cpu","2",3468.872956
"192.168.140.82","without","stressng-cpu-trig",false,"cpu","2",374.260783
"192.168.140.82","without","stressng-cpu-union",false,"cpu","2",12019.686818
"192.168.140.82","without","stressng-cpu-zeta",false,"cpu","2",251.680546
"192.168.140.82","without","stressng-matrix-add",false,"matrix","2",88174.325847
"192.168.140.82","without","stressng-matrix-div",false,"matrix","2",74448.889325
"192.168.140.82","without","stressng-matrix-frobenius",false,"matrix","2",37475.983167
"192.168.140.82","without","stressng-matrix-mult",false,"matrix","2",132537.130868
"192.168.140.82","without","stressng-matrix-prod",false,"matrix","2",249.001069
"192.168.140.82","without","stressng-matrix-sub",false,"matrix","2",90050.224192
"192.168.140.82","without","stressng-matrix-hadamard",false,"matrix","2",96305.583449
"192.168.140.82","without","stressng-matrix-trans",false,"matrix","2",37799.881145
"192.168.140.82","without","stressng-string-index",false,"string","2",53704.766455
"192.168.140.82","without","stressng-string-rindex",false,"string","2",35829.214467
"192.168.140.82","without","stressng-string-strcasecmp",false,"string","2",19805.525971
"192.168.140.82","without","stressng-string-strcat",false,"string","2",18158.809092
"192.168.140.82","without","stressng-string-strchr",false,"string","2",46069.980137
"192.168.140.82","without","stressng-string-strcoll",false,"string","2",20692.147361
"192.168.140.82","without","stressng-string-strcmp",false,"string","2",25811.623385
"192.168.140.82","without","stressng-string-strcpy",false,"string","2",56065.373771
"192.168.140.82","without","stressng-string-strlen",false,"string","2",62945.589643
"192.168.140.82","without","stressng-string-strncasecmp",false,"string","2",16353.124563
"192.168.140.82","without","stressng-string-strncat",false,"string","2",13003.50527
"192.168.140.82","without","stressng-string-strncmp",false,"string","2",23073.20122
"192.168.140.82","without","stressng-string-strrchr",false,"string","2",35367.477577
"192.168.140.82","without","stressng-string-strxfrm",false,"string","2",3985.012351
"192.168.140.82","without","stressng-cpu-af-alg",false,"cpu","2",193993.59171
"192.168.140.82","without","stressng-cpu-bsearch",false,"cpu","2",102.000835
"192.168.140.82","without","stressng-cpu-cpu",false,"cpu","2",90.451237
"192.168.140.82","without","stressng-cpu-crypt",false,"cpu","2",118.141649
"192.168.140.82","without","stressng-cpu-hsearch",false,"cpu","2",2634.953323
"192.168.140.82","without","stressng-cpu-longjmp",false,"cpu","2",76819.330406
"192.168.140.82","without","stressng-cpu-lsearch",false,"cpu","2",4.600023
"192.168.140.82","without","stressng-cpu-numa",false,"cpu","2",52.777959
"192.168.140.82","without","stressng-cpu-qsort",false,"cpu","2",5.099997
"192.168.140.82","without","stressng-cpu-str",false,"cpu","2",17830.385546
"192.168.140.82","without","stressng-cpu-stream",false,"cpu","2",23.65975
"192.168.140.82","without","stressng-cpu-tsearch",false,"cpu","2",12.769222
"192.168.140.82","without","stressng-cpu-vecmath",false,"cpu","2",20976.648512
"192.168.140.82","without","stressng-cpu-wcs",false,"cpu","2",7991.677707
"192.168.140.82","without","stressng-memory-lockbus",false,"memory","2",985849.78058
"192.168.140.82","without","stressng-memory-malloc",false,"memory","2",11931.623754
"192.168.140.82","without","stressng-memory-matrix",false,"memory","2",2403.842296
"192.168.140.82","without","stressng-memory-memcpy",false,"memory","2",853.479672
"192.168.140.82","without","stressng-memory-memfd",false,"memory","2",0.097979
"192.168.140.82","without","stressng-memory-mincore",false,"memory","2",21242.474222
"192.168.140.82","without","stressng-memory-null",false,"memory","2",3250514.38212
"192.168.140.82","without","stressng-memory-pipe",false,"memory","2",163908.837331
"192.168.140.82","without","stressng-memory-str",false,"memory","2",17959.029309
"192.168.140.82","without","stressng-memory-vm",false,"memory","2",13928.612382
"192.168.140.82","without","stressng-memory-zero",false,"memory","2",1551277.47236
"192.168.140.82","without","stressng-cpu-cache-cache","cpu-cache","2",44.400146
"192.168.140.82","without","stressng-cpu-cache-icache","cpu-cache","2",2760.659455
"192.168.140.86","quota-6352","stressng-cpu-ackermann",false,"cpu","rep-1",1.149848
"192.168.140.86","quota-6352","stressng-cpu-bitops",false,"cpu","rep-1",1106.086419
"192.168.140.86","quota-6352","stressng-cpu-callfunc",false,"cpu","rep-1",44627.898987
"192.168.140.86","quota-6352","stressng-cpu-cdouble",false,"cpu","rep-1",2737.041726
"192.168.140.86","quota-6352","stressng-cpu-cfloat",false,"cpu","rep-1",1432.549486
"192.168.140.86","quota-6352","stressng-cpu-clongdouble",false,"cpu","rep-1",25.757135
"192.168.140.86","quota-6352","stressng-cpu-correlate",false,"cpu","rep-1",22.036763
"192.168.140.86","quota-6352","stressng-cpu-crc16",false,"cpu","rep-1",47.496656
"192.168.140.86","quota-6352","stressng-cpu-decimal32",false,"cpu","rep-1",531.58742
"192.168.140.86","quota-6352","stressng-cpu-decimal64",false,"cpu","rep-1",693.074635
"192.168.140.86","quota-6352","stressng-cpu-decimal128",false,"cpu","rep-1",113.259184
"192.168.140.86","quota-6352","stressng-cpu-dither",false,"cpu","rep-1",18.795295
"192.168.140.86","quota-6352","stressng-cpu-djb2a",false,"cpu","rep-1",40804.881158
"192.168.140.86","quota-6352","stressng-cpu-double",false,"cpu","rep-1",3771.351803
"192.168.140.86","quota-6352","stressng-cpu-euler",false,"cpu","rep-1",3164393.98367
"192.168.140.86","quota-6352","stressng-cpu-explog",false,"cpu","rep-1",50.532847
"192.168.140.86","quota-6352","stressng-cpu-fft",false,"cpu","rep-1",154.672671
"192.168.140.86","quota-6352","stressng-cpu-fibonacci",false,"cpu","rep-1",5220952.71241
"192.168.140.86","quota-6352","stressng-cpu-float",false,"cpu","rep-1",15097.512238
"192.168.140.86","quota-6352","stressng-cpu-fnv1a",false,"cpu","rep-1",34916.497193
"192.168.140.86","quota-6352","stressng-cpu-gamma",false,"cpu","rep-1",146.963658
"192.168.140.86","quota-6352","stressng-cpu-gcd",false,"cpu","rep-1",719.944283
"192.168.140.86","quota-6352","stressng-cpu-gray",false,"cpu","rep-1",8164.465298
"192.168.140.86","quota-6352","stressng-cpu-hamming",false,"cpu","rep-1",239.199139
"192.168.140.86","quota-6352","stressng-cpu-hanoi",false,"cpu","rep-1",47.260603
"192.168.140.86","quota-6352","stressng-cpu-hyperbolic",false,"cpu","rep-1",426.353355
"192.168.140.86","quota-6352","stressng-cpu-idct",false,"cpu","rep-1",13120.163187
"192.168.140.86","quota-6352","stressng-cpu-int128",false,"cpu","rep-1",2073.457041
"192.168.140.86","quota-6352","stressng-cpu-int64",false,"cpu","rep-1",19259.000099
"192.168.140.86","quota-6352","stressng-cpu-int32",false,"cpu","rep-1",19362.041085
"192.168.140.86","quota-6352","stressng-cpu-int16",false,"cpu","rep-1",21135.754198
"192.168.140.86","quota-6352","stressng-cpu-int8",false,"cpu","rep-1",19476.107894
"192.168.140.86","quota-6352","stressng-cpu-int128float",false,"cpu","rep-1",1866.286562
"192.168.140.86","quota-6352","stressng-cpu-int128double",false,"cpu","rep-1",1374.109632
"192.168.140.86","quota-6352","stressng-cpu-int128longdouble",false,"cpu","rep-1",403.259235
"192.168.140.86","quota-6352","stressng-cpu-int128decimal32",false,"cpu","rep-1",432.123622
"192.168.140.86","quota-6352","stressng-cpu-int128decimal64",false,"cpu","rep-1",521.408443
"192.168.140.86","quota-6352","stressng-cpu-int128decimal128",false,"cpu","rep-1",107.074387
"192.168.140.86","quota-6352","stressng-cpu-int64float",false,"cpu","rep-1",10896.633773
"192.168.140.86","quota-6352","stressng-cpu-int64double",false,"cpu","rep-1",3468.782302
"192.168.140.86","quota-6352","stressng-cpu-int64longdouble",false,"cpu","rep-1",488.563704
"192.168.140.86","quota-6352","stressng-cpu-int32float",false,"cpu","rep-1",10907.320804
"192.168.140.86","quota-6352","stressng-cpu-int32double",false,"cpu","rep-1",3468.184455
"192.168.140.86","quota-6352","stressng-cpu-int32longdouble",false,"cpu","rep-1",489.349692
"192.168.140.86","quota-6352","stressng-cpu-jenkin",false,"cpu","rep-1",13151.171175
"192.168.140.86","quota-6352","stressng-cpu-jmp",false,"cpu","rep-1",13049.766269
"192.168.140.86","quota-6352","stressng-cpu-ln2",false,"cpu","rep-1",9683.233014
"192.168.140.86","quota-6352","stressng-cpu-longdouble",false,"cpu","rep-1",497.270906
"192.168.140.86","quota-6352","stressng-cpu-loop",false,"cpu","rep-1",8471.602424
"192.168.140.86","quota-6352","stressng-cpu-matrixprod",false,"cpu","rep-1",76.783707
"192.168.140.86","quota-6352","stressng-cpu-nsqrt",false,"cpu","rep-1",51.298984
"192.168.140.86","quota-6352","stressng-cpu-omega",false,"cpu","rep-1",1262866.23601
"192.168.140.86","quota-6352","stressng-cpu-parity",false,"cpu","rep-1",1971.697085
"192.168.140.86","quota-6352","stressng-cpu-phi",false,"cpu","rep-1",4333256.51313
"192.168.140.86","quota-6352","stressng-cpu-pi",false,"cpu","rep-1",444010.27235
"192.168.140.86","quota-6352","stressng-cpu-pjw",false,"cpu","rep-1",16674.706545
"192.168.140.86","quota-6352","stressng-cpu-prime",false,"cpu","rep-1",4.37814
"192.168.140.86","quota-6352","stressng-cpu-psi",false,"cpu","rep-1",644693.249179
"192.168.140.86","quota-6352","stressng-cpu-queens",false,"cpu","rep-1",29.777685
"192.168.140.86","quota-6352","stressng-cpu-rand",false,"cpu","rep-1",5722.354135
"192.168.140.86","quota-6352","stressng-cpu-rand48",false,"cpu","rep-1",1647.896857
"192.168.140.86","quota-6352","stressng-cpu-rgb",false,"cpu","rep-1",25289.64712
"192.168.140.86","quota-6352","stressng-cpu-sdbm",false,"cpu","rep-1",34998.651999
"192.168.140.86","quota-6352","stressng-cpu-sieve",false,"cpu","rep-1",7.874502
"192.168.140.86","quota-6352","stressng-cpu-sqrt",false,"cpu","rep-1",2179.094805
"192.168.140.86","quota-6352","stressng-cpu-trig",false,"cpu","rep-1",266.269674
"192.168.140.86","quota-6352","stressng-cpu-union",false,"cpu","rep-1",6668.521305
"192.168.140.86","quota-6352","stressng-cpu-zeta",false,"cpu","rep-1",238.587065
"192.168.140.86","quota-6352","stressng-matrix-add",false,"matrix","rep-1",73309.334836
"192.168.140.86","quota-6352","stressng-matrix-div",false,"matrix","rep-1",38367.8921
"192.168.140.86","quota-6352","stressng-matrix-frobenius",false,"matrix","rep-1",22513.788943
"192.168.140.86","quota-6352","stressng-matrix-mult",false,"matrix","rep-1",82508.761958
"192.168.140.86","quota-6352","stressng-matrix-prod",false,"matrix","rep-1",152.001732
