benchmark,base_result,machine,limits,lower_is_better,class,repetition,result,normalized
stressng-string-strcpy,32229.945021,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,44932.465136,1.3941216811484922
stressng-string-strcpy,32229.945021,nibbler.soe.ucsc.edu,without,false,string,1,93199.54664,2.8917066591107794
stressng-string-strcpy,32229.945021,nibbler.soe.ucsc.edu,without,false,string,2,91190.702208,2.829378149686047
stressng-string-strcpy,34079.037191,192.168.140.82,quota-7111,false,string,rep-1,29904.679672000002,0.8775095230653284
stressng-string-strcpy,34079.037191,192.168.140.82,quota-7111,false,string,rep-2,30164.757535,0.8851411313628974
stressng-string-strcpy,34079.037191,192.168.140.82,without,false,string,1,56672.993220000004,1.662986923673034
stressng-string-strcpy,34079.037191,192.168.140.82,without,false,string,2,56065.373771000006,1.6451572107737367
stressng-string-strcpy,34079.037191,192.168.140.86,quota-6352,false,string,rep-1,40671.294906,1.193440257072197
stressng-string-strcpy,34079.037191,192.168.140.86,quota-6352,false,string,rep-2,38808.268326,1.1387724397404322
stressng-string-strcpy,34079.037191,192.168.140.86,without,false,string,1,113334.497209,3.325636712498753
stressng-string-strcpy,34079.037191,192.168.140.86,without,false,string,2,102576.066571,3.0099461436102284
stressng-string-strcpy,34079.037191,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,36739.509349,1.0780677031187549
stressng-string-strcpy,34079.037191,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,36903.78389,1.0828881016552308
stressng-string-strcpy,34079.037191,clnode056.clemson.cloudlab.us,without,false,string,1,80648.882654,2.3665246820793024
stressng-string-strcpy,34079.037191,clnode056.clemson.cloudlab.us,without,false,string,2,80643.938395,2.3663795999582233
stressng-string-strcpy,34079.037191,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,59306.42442999999,1.740261149327961
stressng-string-strcpy,34079.037191,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,54215.424573000004,1.5908731302807422
stressng-string-strcpy,34079.037191,dwill.soe.ucsc.edu,without,false,string,1,111302.188409,3.266001553541366
stressng-string-strcpy,34079.037191,dwill.soe.ucsc.edu,without,false,string,2,109934.720168,3.225875178100186
stressng-string-strcpy,34079.037191,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,43821.093283999995,1.2858665295735758
stressng-string-strcpy,34079.037191,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,44932.465136,1.3184781273065513
stressng-string-strcpy,34079.037191,nibbler.soe.ucsc.edu,without,false,string,1,93199.54664,2.734805743414994
stressng-string-strcpy,34079.037191,nibbler.soe.ucsc.edu,without,false,string,2,91190.702208,2.6758591123602145
stressng-string-strlen,35636.316913999995,192.168.140.82,quota-7111,false,string,rep-1,33032.711854,0.9269395581399954
stressng-string-strlen,35636.316913999995,192.168.140.82,quota-7111,false,string,rep-2,33467.940437,0.939152621124319
stressng-string-strlen,35636.316913999995,192.168.140.82,without,false,string,1,62212.31655599999,1.7457560697457883
stressng-string-strlen,35636.316913999995,192.168.140.82,without,false,string,2,62945.58964299999,1.7663326374300858
stressng-string-strlen,35636.316913999995,192.168.140.86,quota-6352,false,string,rep-1,31983.420375,0.8974951157883286
stressng-string-strlen,35636.316913999995,192.168.140.86,quota-6352,false,string,rep-2,31174.621152,0.8747991894682252
stressng-string-strlen,35636.316913999995,192.168.140.86,without,false,string,1,92027.265486,2.582401141736575
stressng-string-strlen,35636.316913999995,192.168.140.86,without,false,string,2,89185.967921,2.5026707483893382
stressng-string-strlen,35636.316913999995,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,31356.075683,0.8798910324731546
stressng-string-strlen,35636.316913999995,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,31356.187644999998,0.8798941742680901
stressng-string-strlen,35636.316913999995,clnode056.clemson.cloudlab.us,without,false,string,1,63213.021546,1.773837113934922
stressng-string-strlen,35636.316913999995,clnode056.clemson.cloudlab.us,without,false,string,2,63518.402928999996,1.7824065007134986
stressng-string-strlen,35636.316913999995,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,46965.926918,1.3179231465289019
stressng-string-strlen,35636.316913999995,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,46051.710893999996,1.2922690918125783
stressng-string-strlen,35636.316913999995,dwill.soe.ucsc.edu,without,false,string,1,87717.71122699999,2.4614696136720973
stressng-string-strlen,35636.316913999995,dwill.soe.ucsc.edu,without,false,string,2,87758.553172,2.462615690161948
stressng-string-strlen,35636.316913999995,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,35582.239129,0.9984825091456421
stressng-string-strlen,35636.316913999995,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,34400.033746,0.9653083350060143
stressng-string-strlen,35636.316913999995,nibbler.soe.ucsc.edu,without,false,string,1,70888.813521,1.989229518080495
stressng-string-strlen,35636.316913999995,nibbler.soe.ucsc.edu,without,false,string,2,71457.864072,2.005197794273943
stressng-string-strlen,36744.649548,192.168.140.82,quota-7111,false,string,rep-1,33032.711854,0.898980185151826
stressng-string-strlen,36744.649548,192.168.140.82,quota-7111,false,string,rep-2,33467.940437,0.9108248642643987
stressng-string-strlen,36744.649548,192.168.140.82,without,false,string,1,62212.31655599999,1.6930986503145513
stressng-string-strlen,36744.649548,192.168.140.82,without,false,string,2,62945.58964299999,1.7130545648768094
stressng-string-strlen,36744.649548,192.168.140.86,quota-6352,false,string,rep-1,31983.420375,0.870423878535558
stressng-string-strlen,36744.649548,192.168.140.86,quota-6352,false,string,rep-2,31174.621152,0.8484125317694539
stressng-string-strlen,36744.649548,192.168.140.86,without,false,string,1,92027.265486,2.5045079111663213
stressng-string-strlen,36744.649548,192.168.140.86,without,false,string,2,89185.967921,2.4271824338532673
stressng-string-strlen,36744.649548,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,31356.075683,0.8533507889914465
stressng-string-strlen,36744.649548,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,31356.187644999998,0.853353836020099
stressng-string-strlen,36744.649548,clnode056.clemson.cloudlab.us,without,false,string,1,63213.021546,1.7203326830869357
stressng-string-strlen,36744.649548,clnode056.clemson.cloudlab.us,without,false,string,2,63518.402928999996,1.728643590572965
stressng-string-strlen,36744.649548,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,46965.926918,1.2781704954526185
stressng-string-strlen,36744.649548,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,46051.710893999996,1.253290246620588
stressng-string-strlen,36744.649548,dwill.soe.ucsc.edu,without,false,string,1,87717.71122699999,2.387224053189383
stressng-string-strlen,36744.649548,dwill.soe.ucsc.edu,without,false,string,2,87758.553172,2.388335560456493
stressng-string-strlen,36744.649548,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,35582.239129,0.9683651787866006
stressng-string-strlen,36744.649548,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,34400.033746,0.93619164066493
stressng-string-strlen,36744.649548,nibbler.soe.ucsc.edu,without,false,string,1,70888.813521,1.9292281840488654
stressng-string-strlen,36744.649548,nibbler.soe.ucsc.edu,without,false,string,2,71457.864072,1.944714807489283
stressng-string-strncasecmp,7321.805062,192.168.140.82,quota-7111,false,string,rep-1,8553.124675,1.1681715919193913
stressng-string-strncasecmp,7321.805062,192.168.140.82,quota-7111,false,string,rep-2,8447.905841,1.1538009779643597
stressng-string-strncasecmp,7321.805062,192.168.140.82,without,false,string,1,17060.168333,2.3300495149129117
stressng-string-strncasecmp,7321.805062,192.168.140.82,without,false,string,2,16353.124563,2.233482648680766
stressng-string-strncasecmp,7321.805062,192.168.140.86,quota-6352,false,string,rep-1,8289.512451,1.1321678712838694
stressng-string-strncasecmp,7321.805062,192.168.140.86,quota-6352,false,string,rep-2,8170.344273999999,1.1158920791819353
stressng-string-strncasecmp,7321.805062,192.168.140.86,without,false,string,1,23198.064711000003,3.168353229096118
stressng-string-strncasecmp,7321.805062,192.168.140.86,without,false,string,2,23097.507159,3.1546192453109043
stressng-string-strncasecmp,7321.805062,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,8291.985766,1.1325056725472267
stressng-string-strncasecmp,7321.805062,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,8296.118988,1.133070181157467
stressng-string-strncasecmp,7321.805062,clnode056.clemson.cloudlab.us,without,false,string,1,16520.890153,2.256395794903505
stressng-string-strncasecmp,7321.805062,clnode056.clemson.cloudlab.us,without,false,string,2,16513.124803,2.255335216271017
stressng-string-strncasecmp,7321.805062,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,12877.485877,1.7587856775692998
stressng-string-strncasecmp,7321.805062,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,12542.796112,1.7130743041899357
stressng-string-strncasecmp,7321.805062,dwill.soe.ucsc.edu,without,false,string,1,23833.695454,3.255166622462585
stressng-string-strncasecmp,7321.805062,dwill.soe.ucsc.edu,without,false,string,2,23819.171605,3.2531829792384057
stressng-string-strncasecmp,7321.805062,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,8703.075129,1.1886515763945642
stressng-string-strncasecmp,7321.805062,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,8802.527283,1.2022345867530553
stressng-string-strncasecmp,7321.805062,nibbler.soe.ucsc.edu,without,false,string,1,17683.861556,2.415232501583364
stressng-string-strncasecmp,7321.805062,nibbler.soe.ucsc.edu,without,false,string,2,18230.963894999997,2.4899548322610063
stressng-string-strncasecmp,7048.9,192.168.140.82,quota-7111,false,string,rep-1,8553.124675,1.2133984983472599
stressng-string-strncasecmp,7048.9,192.168.140.82,quota-7111,false,string,rep-2,8447.905841,1.198471512008966
stressng-string-strncasecmp,7048.9,192.168.140.82,without,false,string,1,17060.168333,2.4202596622168002
stressng-string-strncasecmp,7048.9,192.168.140.82,without,false,string,2,16353.124563,2.3199541152520253
stressng-string-strncasecmp,7048.9,192.168.140.86,quota-6352,false,string,rep-1,8289.512451,1.1760008584318122
stressng-string-strncasecmp,7048.9,192.168.140.86,quota-6352,false,string,rep-2,8170.344273999999,1.1590949331101306
stressng-string-strncasecmp,7048.9,192.168.140.86,without,false,string,1,23198.064711000003,3.29101912511172
stressng-string-strncasecmp,7048.9,192.168.140.86,without,false,string,2,23097.507159,3.2767534167033157
stressng-string-strncasecmp,7048.9,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,8291.985766,1.1763517380016741
stressng-string-strncasecmp,7048.9,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,8296.118988,1.1769381021152236
stressng-string-strncasecmp,7048.9,clnode056.clemson.cloudlab.us,without,false,string,1,16520.890153,2.3437543663550344
stressng-string-strncasecmp,7048.9,clnode056.clemson.cloudlab.us,without,false,string,2,16513.124803,2.34265272638284
stressng-string-strncasecmp,7048.9,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,12877.485877,1.8268787863354565
stressng-string-strncasecmp,7048.9,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,12542.796112,1.7793976523996653
stressng-string-strncasecmp,7048.9,dwill.soe.ucsc.edu,without,false,string,1,23833.695454,3.3811935839634555
stressng-string-strncasecmp,7048.9,dwill.soe.ucsc.edu,without,false,string,2,23819.171605,3.3791331420505326
stressng-string-strncasecmp,7048.9,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,8703.075129,1.234671385464399
stressng-string-strncasecmp,7048.9,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,8802.527283,1.2487802753621131
stressng-string-strncasecmp,7048.9,nibbler.soe.ucsc.edu,without,false,string,1,17683.861556,2.5087405915816654
stressng-string-strncasecmp,7048.9,nibbler.soe.ucsc.edu,without,false,string,2,18230.963894999997,2.586355870419498
stressng-string-strncat,7808.076511,192.168.140.82,quota-7111,false,string,rep-1,6995.444198,0.8959241354954495
stressng-string-strncat,7808.076511,192.168.140.82,quota-7111,false,string,rep-2,7041.598489,0.9018352316450553
stressng-string-strncat,7808.076511,192.168.140.82,without,false,string,1,13897.420874000001,1.7798776503305707
stressng-string-strncat,7808.076511,192.168.140.82,without,false,string,2,13003.50527,1.6653916302793257
stressng-string-strncat,7808.076511,192.168.140.86,quota-6352,false,string,rep-1,10155.492633,1.3006394876757374
stressng-string-strncat,7808.076511,192.168.140.86,quota-6352,false,string,rep-2,10738.321506,1.375283847548353
stressng-string-strncat,7808.076511,192.168.140.86,without,false,string,1,30008.233625999997,3.8432299662694733
stressng-string-strncat,7808.076511,192.168.140.86,without,false,string,2,30422.9,3.896337331881967
stressng-string-strncat,7808.076511,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,10874.014,1.392662326589745
stressng-string-strncat,7808.076511,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,10271.932817,1.3155522749461952
stressng-string-strncat,7808.076511,clnode056.clemson.cloudlab.us,without,false,string,1,20927.648399,2.680256574012457
stressng-string-strncat,7808.076511,clnode056.clemson.cloudlab.us,without,false,string,2,21356.54939,2.735187002831356
stressng-string-strncat,7808.076511,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,17064.120342,2.1854448170378586
stressng-string-strncat,7808.076511,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,15914.233388999999,2.0381759024236077
stressng-string-strncat,7808.076511,dwill.soe.ucsc.edu,without,false,string,1,30803.18164,3.945040958116195
stressng-string-strncat,7808.076511,dwill.soe.ucsc.edu,without,false,string,2,31630.393213,4.050984025123111
stressng-string-strncat,7808.076511,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,11318.55559,1.4495958862665401
stressng-string-strncat,7808.076511,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,12235.486581000001,1.5670295448261393
stressng-string-strncat,7808.076511,nibbler.soe.ucsc.edu,without,false,string,1,24240.329475,3.10451997247341
stressng-string-strncat,7808.076511,nibbler.soe.ucsc.edu,without,false,string,2,24635.996328,3.1551940216380907
stressng-string-strncat,7924.629284999999,192.168.140.82,quota-7111,false,string,rep-1,6995.444198,0.8827471855675582
stressng-string-strncat,7924.629284999999,192.168.140.82,quota-7111,false,string,rep-2,7041.598489,0.8885713433092158
stressng-string-strncat,7924.629284999999,192.168.140.82,without,false,string,1,13897.420874000001,1.7536998103249448
stressng-string-strncat,7924.629284999999,192.168.140.82,without,false,string,2,13003.50527,1.6408976120325862
stressng-string-strncat,7924.629284999999,192.168.140.86,quota-6352,false,string,rep-1,10155.492633,1.281510120886368
stressng-string-strncat,7924.629284999999,192.168.140.86,quota-6352,false,string,rep-2,10738.321506,1.3550566366966657
stressng-string-strncat,7924.629284999999,192.168.140.86,without,false,string,1,30008.233625999997,3.7867050365120014
stressng-string-strncat,7924.629284999999,192.168.140.86,without,false,string,2,30422.9,3.8390313169078425
stressng-string-strncat,7924.629284999999,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,10874.014,1.3721795189312758
stressng-string-strncat,7924.629284999999,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,10271.932817,1.296203575912763
stressng-string-strncat,7924.629284999999,clnode056.clemson.cloudlab.us,without,false,string,1,20927.648399,2.640836264557201
stressng-string-strncat,7924.629284999999,clnode056.clemson.cloudlab.us,without,false,string,2,21356.54939,2.694958795160852
stressng-string-strncat,7924.629284999999,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,17064.120342,2.153302031970067
stressng-string-strncat,7924.629284999999,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,15914.233388999999,2.0081990988680047
stressng-string-strncat,7924.629284999999,dwill.soe.ucsc.edu,without,false,string,1,30803.18164,3.887018626638508
stressng-string-strncat,7924.629284999999,dwill.soe.ucsc.edu,without,false,string,2,31630.393213,3.9914035187577865
stressng-string-strncat,7924.629284999999,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,11318.55559,1.4282757190199593
stressng-string-strncat,7924.629284999999,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,12235.486581000001,1.5439822029479329
stressng-string-strncat,7924.629284999999,nibbler.soe.ucsc.edu,without,false,string,1,24240.329475,3.058859740086883
stressng-string-strncat,7924.629284999999,nibbler.soe.ucsc.edu,without,false,string,2,24635.996328,3.1087884924323
stressng-string-strncmp,11168.850328,192.168.140.82,quota-7111,false,string,rep-1,10044.820181000001,0.8993602641283421
stressng-string-strncmp,11168.850328,192.168.140.82,quota-7111,false,string,rep-2,10319.148467,0.9239221731828727
stressng-string-strncmp,11168.850328,192.168.140.82,without,false,string,1,20049.342065,1.7951124311100177
stressng-string-strncmp,11168.850328,192.168.140.82,without,false,string,2,23073.20122,2.06585284450953
stressng-string-strncmp,11168.850328,192.168.140.86,quota-6352,false,string,rep-1,12306.411149,1.1018512011167492
stressng-string-strncmp,11168.850328,192.168.140.86,quota-6352,false,string,rep-2,12173.513577,1.0899522528725571
stressng-string-strncmp,11168.850328,192.168.140.86,without,false,string,1,34048.375495,3.048512111371182
stressng-string-strncmp,11168.850328,192.168.140.86,without,false,string,2,34816.539014,3.1172894247419447
stressng-string-strncmp,11168.850328,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,12399.314781000001,1.110169302736134
stressng-string-strncmp,11168.850328,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,12281.197658,1.0995937180043835
stressng-string-strncmp,11168.850328,clnode056.clemson.cloudlab.us,without,false,string,1,24701.341814,2.2116279732099566
stressng-string-strncmp,11168.850328,clnode056.clemson.cloudlab.us,without,false,string,2,24539.549146,2.197141910343272
stressng-string-strncmp,11168.850328,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,19755.137209,1.7687708787245913
stressng-string-strncmp,11168.850328,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,19645.333341999998,1.7589396191253175
stressng-string-strncmp,11168.850328,dwill.soe.ucsc.edu,without,false,string,1,36841.225473,3.298569180450029
stressng-string-strncmp,11168.850328,dwill.soe.ucsc.edu,without,false,string,2,36526.654864,3.270404185865816
stressng-string-strncmp,11168.850328,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,14506.549113,1.2988399599762277
stressng-string-strncmp,11168.850328,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,14239.916946000001,1.2749671208594247
stressng-string-strncmp,11168.850328,nibbler.soe.ucsc.edu,without,false,string,1,24081.379806,2.1561198421317047
stressng-string-strncmp,11168.850328,nibbler.soe.ucsc.edu,without,false,string,2,29445.891266000002,2.6364299279917796
stressng-string-strncmp,11166.236739,192.168.140.82,quota-7111,false,string,rep-1,10044.820181000001,0.8995707699727287
stressng-string-strncmp,11166.236739,192.168.140.82,quota-7111,false,string,rep-2,10319.148467,0.9241384280308693
stressng-string-strncmp,11166.236739,192.168.140.82,without,false,string,1,20049.342065,1.7955325982812302
stressng-string-strncmp,11166.236739,192.168.140.82,without,false,string,2,23073.20122,2.0663363816578313
stressng-string-strncmp,11166.236739,192.168.140.86,quota-6352,false,string,rep-1,12306.411149,1.1021091023458014
stressng-string-strncmp,11166.236739,192.168.140.86,quota-6352,false,string,rep-2,12173.513577,1.0902073690128664
stressng-string-strncmp,11166.236739,192.168.140.86,without,false,string,1,34048.375495,3.049225651474879
stressng-string-strncmp,11166.236739,192.168.140.86,without,false,string,2,34816.539014,3.118019062984511
stressng-string-strncmp,11166.236739,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,12399.314781000001,1.1104291509146733
stressng-string-strncmp,11166.236739,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,12281.197658,1.0998510908429702
stressng-string-strncmp,11166.236739,clnode056.clemson.cloudlab.us,without,false,string,1,24701.341814,2.212145630741136
stressng-string-strncmp,11166.236739,clnode056.clemson.cloudlab.us,without,false,string,2,24539.549146,2.1976561772411123
stressng-string-strncmp,11166.236739,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,19755.137209,1.769184880345747
stressng-string-strncmp,11166.236739,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,19645.333341999998,1.7593513196245694
stressng-string-strncmp,11166.236739,dwill.soe.ucsc.edu,without,false,string,1,36841.225473,3.299341249350884
stressng-string-strncmp,11166.236739,dwill.soe.ucsc.edu,without,false,string,2,36526.654864,3.271169662418528
stressng-string-strncmp,11166.236739,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,14506.549113,1.2991439687404607
stressng-string-strncmp,11166.236739,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,14239.916946000001,1.2752655419049683
stressng-string-strncmp,11166.236739,nibbler.soe.ucsc.edu,without,false,string,1,24081.379806,2.1566245073321477
stressng-string-strncmp,11166.236739,nibbler.soe.ucsc.edu,without,false,string,2,29445.891266000002,2.6370470154152446
stressng-string-strrchr,15064.683536000002,192.168.140.82,quota-7111,false,string,rep-1,18740.979087,1.24403403776885
stressng-string-strrchr,15064.683536000002,192.168.140.82,quota-7111,false,string,rep-2,18835.83378,1.2503305320014257
stressng-string-strrchr,15064.683536000002,192.168.140.82,without,false,string,1,35349.963211,2.3465453573269137
stressng-string-strrchr,15064.683536000002,192.168.140.82,without,false,string,2,35367.477577,2.3477079682744417
stressng-string-strrchr,15064.683536000002,192.168.140.86,quota-6352,false,string,rep-1,14487.280824000001,0.9616717662458568
stressng-string-strrchr,15064.683536000002,192.168.140.86,quota-6352,false,string,rep-2,14311.274383000002,0.9499883850065896
stressng-string-strrchr,15064.683536000002,192.168.140.86,without,false,string,1,40510.429423,2.689099264925972
stressng-string-strrchr,15064.683536000002,192.168.140.86,without,false,string,2,47106.147125999996,3.1269257673704636
stressng-string-strrchr,15064.683536000002,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,14528.760965000001,0.964425235371237
stressng-string-strrchr,15064.683536000002,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,16887.977162,1.1210309942218752
stressng-string-strrchr,15064.683536000002,clnode056.clemson.cloudlab.us,without,false,string,1,28827.172166000004,1.9135597569714524
stressng-string-strrchr,15064.683536000002,clnode056.clemson.cloudlab.us,without,false,string,2,28829.549488999997,1.9137175646674662
stressng-string-strrchr,15064.683536000002,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,20744.014343,1.3769963566395622
stressng-string-strrchr,15064.683536000002,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,20749.239576,1.3773432097936635
stressng-string-strrchr,15064.683536000002,dwill.soe.ucsc.edu,without,false,string,1,38291.233779,2.5417881290035482
stressng-string-strrchr,15064.683536000002,dwill.soe.ucsc.edu,without,false,string,2,37363.010689999996,2.4801722917520164
stressng-string-strrchr,15064.683536000002,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,14933.252702000002,0.9912755662151203
stressng-string-strrchr,15064.683536000002,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,15158.477341,1.006226072042991
stressng-string-strrchr,15064.683536000002,nibbler.soe.ucsc.edu,without,false,string,1,31524.631567,2.092618241310263
stressng-string-strrchr,15064.683536000002,nibbler.soe.ucsc.edu,without,false,string,2,31486.29759,2.090073615868355
stressng-string-strrchr,18000.651067,192.168.140.82,quota-7111,false,string,rep-1,18740.979087,1.0411278468342304
stressng-string-strrchr,18000.651067,192.168.140.82,quota-7111,false,string,rep-2,18835.83378,1.046397361400506
stressng-string-strrchr,18000.651067,192.168.140.82,without,false,string,1,35349.963211,1.9638158130738907
stressng-string-strrchr,18000.651067,192.168.140.82,without,false,string,2,35367.477577,1.964788798213973
stressng-string-strrchr,18000.651067,192.168.140.86,quota-6352,false,string,rep-1,14487.280824000001,0.8048198240206464
stressng-string-strrchr,18000.651067,192.168.140.86,quota-6352,false,string,rep-2,14311.274383000002,0.7950420420757108
stressng-string-strrchr,18000.651067,192.168.140.86,without,false,string,1,40510.429423,2.2504980110006376
stressng-string-strrchr,18000.651067,192.168.140.86,without,false,string,2,47106.147125999996,2.616913518887
stressng-string-strrchr,18000.651067,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,14528.760965000001,0.807124192948504
stressng-string-strrchr,18000.651067,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,16887.977162,0.938187018855122
stressng-string-strrchr,18000.651067,clnode056.clemson.cloudlab.us,without,false,string,1,28827.172166000004,1.6014516396491851
stressng-string-strrchr,18000.651067,clnode056.clemson.cloudlab.us,without,false,string,2,28829.549488999997,1.6015837083722078
stressng-string-strrchr,18000.651067,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,20744.014343,1.1524035583929138
stressng-string-strrchr,18000.651067,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,20749.239576,1.1526938386155876
stressng-string-strrchr,18000.651067,dwill.soe.ucsc.edu,without,false,string,1,38291.233779,2.12721382334876
stressng-string-strrchr,18000.651067,dwill.soe.ucsc.edu,without,false,string,2,37363.010689999996,2.0756477391251904
stressng-string-strrchr,18000.651067,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,14933.252702000002,0.8295951433321566
stressng-string-strrchr,18000.651067,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,15158.477341,0.8421071707117048
stressng-string-strrchr,18000.651067,nibbler.soe.ucsc.edu,without,false,string,1,31524.631567,1.751305075003263
stressng-string-strrchr,18000.651067,nibbler.soe.ucsc.edu,without,false,string,2,31486.29759,1.7491754866424132
stressng-string-strxfrm,2523.0830960000003,192.168.140.82,quota-7111,false,string,rep-1,2131.081252,0.8446337956044868
stressng-string-strxfrm,2523.0830960000003,192.168.140.82,quota-7111,false,string,rep-2,2136.867751,0.8469272194751369
stressng-string-strxfrm,2523.0830960000003,192.168.140.82,without,false,string,1,3997.806767,1.5844927078850357
stressng-string-strxfrm,2523.0830960000003,192.168.140.82,without,false,string,2,3985.012351,1.5794217627305602
stressng-string-strxfrm,2523.0830960000003,192.168.140.86,quota-6352,false,string,rep-1,2210.989404,0.8763046320215209
stressng-string-strxfrm,2523.0830960000003,192.168.140.86,quota-6352,false,string,rep-2,2185.189476,0.8660790758197049
stressng-string-strxfrm,2523.0830960000003,192.168.140.86,without,false,string,1,6203.651635,2.4587583519682856
stressng-string-strxfrm,2523.0830960000003,192.168.140.86,without,false,string,2,6147.775376,2.4366123278882283
stressng-string-strxfrm,2523.0830960000003,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-1,2201.356068,0.8724865508749775
stressng-string-strxfrm,2523.0830960000003,clnode056.clemson.cloudlab.us,quota-7009,false,string,rep-2,2218.586882,0.8793158202031724
stressng-string-strxfrm,2523.0830960000003,clnode056.clemson.cloudlab.us,without,false,string,1,4409.344493,1.7476017733979536
stressng-string-strxfrm,2523.0830960000003,clnode056.clemson.cloudlab.us,without,false,string,2,4394.526135,1.7417286580719098
stressng-string-strxfrm,2523.0830960000003,dwill.soe.ucsc.edu,quota-5465,false,string,rep-1,3762.659721,1.4912944115733553
stressng-string-strxfrm,2523.0830960000003,dwill.soe.ucsc.edu,quota-5465,false,string,rep-2,3634.407319,1.4404627912421317
stressng-string-strxfrm,2523.0830960000003,dwill.soe.ucsc.edu,without,false,string,1,6908.035108,2.7379340454350216
stressng-string-strxfrm,2523.0830960000003,dwill.soe.ucsc.edu,without,false,string,2,6948.230423,2.7538650764279065
stressng-string-strxfrm,2523.0830960000003,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-1,2276.7588,0.9023717069047336
stressng-string-strxfrm,2523.0830960000003,nibbler.soe.ucsc.edu,quota-7116,false,string,rep-2,2299.0097760000003,0.9111906697186323
stressng-string-strxfrm,2523.0830960000003,nibbler.soe.ucsc.edu,without,false,string,1,4764.81136,1.8884876869707343
stressng-string-strxfrm,2523.0830960000003,nibbler.soe.ucsc.edu,without,false,string,2,4775.078483,1.8925569635697799
stressng-string-strxfrm,2531.145627,192.168.140.82,quota-7111,false,string,rep-1,2131.081252,0.8419433592708098
